"","weighted_mean.X1900_si.x_fli_best","weighted_mean.X1901_si.x_fli_best","weighted_mean.X1902_si.x_fli_best","weighted_mean.X1903_si.x_fli_best","weighted_mean.X1904_si.x_fli_best","weighted_mean.X1905_si.x_fli_best","weighted_mean.X1906_si.x_fli_best","weighted_mean.X1907_si.x_fli_best","weighted_mean.X1908_si.x_fli_best","weighted_mean.X1909_si.x_fli_best","weighted_mean.X1910_si.x_fli_best","weighted_mean.X1911_si.x_fli_best","weighted_mean.X1912_si.x_fli_best","weighted_mean.X1913_si.x_fli_best","weighted_mean.X1914_si.x_fli_best","weighted_mean.X1915_si.x_fli_best","weighted_mean.X1916_si.x_fli_best","weighted_mean.X1917_si.x_fli_best","weighted_mean.X1918_si.x_fli_best","weighted_mean.X1919_si.x_fli_best","weighted_mean.X1920_si.x_fli_best","weighted_mean.X1921_si.x_fli_best","weighted_mean.X1922_si.x_fli_best","weighted_mean.X1923_si.x_fli_best","weighted_mean.X1924_si.x_fli_best","weighted_mean.X1925_si.x_fli_best","weighted_mean.X1926_si.x_fli_best","weighted_mean.X1927_si.x_fli_best","weighted_mean.X1928_si.x_fli_best","weighted_mean.X1929_si.x_fli_best","weighted_mean.X1930_si.x_fli_best","weighted_mean.X1931_si.x_fli_best","weighted_mean.X1932_si.x_fli_best","weighted_mean.X1933_si.x_fli_best","weighted_mean.X1934_si.x_fli_best","weighted_mean.X1935_si.x_fli_best","weighted_mean.X1936_si.x_fli_best","weighted_mean.X1937_si.x_fli_best","weighted_mean.X1938_si.x_fli_best","weighted_mean.X1939_si.x_fli_best","weighted_mean.X1940_si.x_fli_best","weighted_mean.X1941_si.x_fli_best","weighted_mean.X1942_si.x_fli_best","weighted_mean.X1943_si.x_fli_best","weighted_mean.X1944_si.x_fli_best","weighted_mean.X1945_si.x_fli_best","weighted_mean.X1946_si.x_fli_best","weighted_mean.X1947_si.x_fli_best","weighted_mean.X1948_si.x_fli_best","weighted_mean.X1949_si.x_fli_best","weighted_mean.X1950_si.x_fli_best","weighted_mean.X1951_si.x_fli_best","weighted_mean.X1952_si.x_fli_best","weighted_mean.X1953_si.x_fli_best","weighted_mean.X1954_si.x_fli_best","weighted_mean.X1955_si.x_fli_best","weighted_mean.X1956_si.x_fli_best","weighted_mean.X1957_si.x_fli_best","weighted_mean.X1958_si.x_fli_best","weighted_mean.X1959_si.x_fli_best","weighted_mean.X1960_si.x_fli_best","weighted_mean.X1961_si.x_fli_best","weighted_mean.X1962_si.x_fli_best","weighted_mean.X1963_si.x_fli_best","weighted_mean.X1964_si.x_fli_best","weighted_mean.X1965_si.x_fli_best","weighted_mean.X1966_si.x_fli_best","weighted_mean.X1967_si.x_fli_best","weighted_mean.X1968_si.x_fli_best","weighted_mean.X1969_si.x_fli_best","weighted_mean.X1970_si.x_fli_best","weighted_mean.X1971_si.x_fli_best","weighted_mean.X1972_si.x_fli_best","weighted_mean.X1973_si.x_fli_best","weighted_mean.X1974_si.x_fli_best","weighted_mean.X1975_si.x_fli_best","weighted_mean.X1976_si.x_fli_best","weighted_mean.X1977_si.x_fli_best","weighted_mean.X1978_si.x_fli_best","weighted_mean.X1979_si.x_fli_best","weighted_mean.X1980_si.x_fli_best","weighted_mean.X1981_si.x_fli_best","weighted_mean.X1982_si.x_fli_best","weighted_mean.X1983_si.x_fli_best","weighted_mean.X1984_si.x_fli_best","weighted_mean.X1985_si.x_fli_best","weighted_mean.X1986_si.x_fli_best","weighted_mean.X1987_si.x_fli_best","weighted_mean.X1988_si.x_fli_best","weighted_mean.X1989_si.x_fli_best","weighted_mean.X1990_si.x_fli_best","weighted_mean.X1991_si.x_fli_best","weighted_mean.X1992_si.x_fli_best","weighted_mean.X1993_si.x_fli_best","weighted_mean.X1994_si.x_fli_best","weighted_mean.X1995_si.x_fli_best","weighted_mean.X1996_si.x_fli_best","weighted_mean.X1997_si.x_fli_best","weighted_mean.X1998_si.x_fli_best","weighted_mean.X1999_si.x_fli_best","weighted_mean.X2000_si.x_fli_best","weighted_mean.X2001_si.x_fli_best","weighted_mean.X2002_si.x_fli_best","weighted_mean.X2003_si.x_fli_best","weighted_mean.X2004_si.x_fli_best","weighted_mean.X2005_si.x_fli_best","weighted_mean.X2006_si.x_fli_best","weighted_mean.X2007_si.x_fli_best","weighted_mean.X2008_si.x_fli_best","weighted_mean.X2009_si.x_fli_best","weighted_mean.X2010_si.x_fli_best","weighted_mean.X2011_si.x_fli_best","weighted_mean.X2012_si.x_fli_best","weighted_mean.X2013_si.x_fli_best","weighted_mean.X2014_si.x_fli_best","weighted_mean.X2015_si.x_fli_best","weighted_mean.X2016_si.x_fli_best","weighted_mean.X2017_si.x_fli_best","weighted_mean.X2018_si.x_fli_best","weighted_mean.X2019_si.x_fli_best","weighted_mean.X2020_si.x_fli_best","weighted_mean.X2021_si.x_fli_best"
"Six Rivers National Forest",50.603271484375,62.1314926147461,59.1520652770996,71.6970367431641,78.2733764648438,49.6768341064453,50.8701133728027,54.3265037536621,67.359619140625,60.0802917480469,65.9969024658203,73.7126998901367,51.6368827819824,74.1646194458008,57.1825294494629,63.8365249633789,64.5917892456055,84.3966903686523,66.3664398193359,73.4643630981445,61.5466804504395,61.5816268920898,85.0138778686523,67.3791275024414,52.3941879272461,56.164119720459,55.2667694091797,59.5592269897461,50.0022392272949,70.5179977416992,58.6317291259766,52.1437873840332,68.509407043457,75.0414199829102,40.167350769043,64.6978149414062,53.5878944396973,78.7023773193359,65.4513397216797,67.7162246704102,49.4534721374512,44.3104820251465,57.7986869812012,56.518970489502,67.2219696044922,58.4471626281738,62.643669128418,56.799503326416,72.9781265258789,71.9708023071289,65.8053817749023,67.5970611572266,70.3123397827148,49.2060737609863,53.7512474060059,72.0851745605469,65.0387191772461,61.8693084716797,44.8576583862305,54.4417457580566,55.8423919677734,45.8695030212402,61.6661911010742,53.4304161071777,68.9531860351562,55.6676445007324,68.5312576293945,56.6882057189941,48.7202453613281,74.7827529907227,43.4643478393555,65.4496841430664,56.9426116943359,56.5042304992676,67.5211181640625,66.0289535522461,62.453239440918,61.0933799743652,41.7504844665527,62.116527557373,47.0071029663086,45.5577812194824,65.1207809448242,48.2140159606934,48.1504554748535,62.2375946044922,39.8844337463379,56.2138862609863,52.5614242553711,66.180061340332,65.6241607666016,47.2981185913086,48.7269744873047,60.7431335449219,56.1310729980469,43.1760292053223,41.2732963562012,54.2905426025391,52.4687271118164,70.7825088500977,54.7691993713379,61.5047378540039,53.2498092651367,34.8070297241211,52.3763389587402,47.7066421508789,62.9164505004883,56.827075958252,64.810188293457,50.4846267700195,44.9112091064453,49.6658592224121,54.3100051879883,58.8273620605469,39.6879119873047,32.2271423339844,43.7964782714844,58.9709396362305,40.1919555664062,63.5128784179688,48.5022811889648,62.3293075561523
"Angeles National Forest",29.0941486358643,37.6987113952637,38.5836868286133,33.3743705749512,31.3823719024658,26.480489730835,30.4546585083008,32.7506561279297,32.3770942687988,33.3506355285645,37.9713745117188,29.0637378692627,30.7208843231201,37.6176795959473,32.1940231323242,32.3491592407227,39.6486167907715,40.956241607666,33.0375175476074,35.1474380493164,28.5424728393555,35.5702476501465,43.4536094665527,38.8482666015625,32.0576591491699,28.0898170471191,31.734619140625,32.9892730712891,31.3603000640869,39.0642967224121,33.7158164978027,27.7274703979492,45.1692924499512,47.9668579101562,29.3094749450684,30.491720199585,28.2482776641846,56.670093536377,31.0379791259766,39.9475021362305,29.1352462768555,30.3181400299072,34.1905517578125,32.4241027832031,31.7939682006836,34.405158996582,32.9340858459473,34.3200187683105,36.7506103515625,62.1964416503906,45.2455368041992,30.1421928405762,37.0787582397461,27.5576515197754,30.0405654907227,43.6922073364258,34.4758033752441,39.2089424133301,30.0198841094971,30.4867038726807,39.2026252746582,27.969612121582,33.0312538146973,32.9992179870605,33.5013618469238,32.3721694946289,42.1410751342773,31.2594718933105,30.2765731811523,33.6099243164062,32.2484588623047,34.5746917724609,36.5180816650391,36.661693572998,36.4565238952637,35.9868583679199,30.3537769317627,33.3845291137695,31.3416900634766,42.4220085144043,29.5612850189209,31.2167091369629,34.3493995666504,32.6452178955078,28.2675933837891,38.7917938232422,25.9769020080566,32.6994857788086,29.5057277679443,39.0362777709961,32.7158660888672,32.0473327636719,28.8266067504883,31.6587009429932,31.3275089263916,29.9766292572021,31.3824405670166,28.7189998626709,29.5990333557129,31.1875228881836,26.298526763916,35.5506820678711,36.6460609436035,23.952564239502,34.2998580932617,31.789005279541,30.7887401580811,35.0129051208496,34.9084434509277,23.7830200195312,33.1522941589355,33.6353454589844,28.8367042541504,33.2231903076172,22.2132205963135,27.0631656646729,28.7637310028076,32.4890785217285,26.5989017486572,29.0011138916016,27.1239395141602,26.0552215576172
"Lassen National Forest",73.9911804199219,85.1213455200195,90.6415863037109,97.6125411987305,92.6303405761719,73.1509780883789,88.5462951660156,83.3550262451172,86.2211837768555,88.4078521728516,82.4355545043945,88.975227355957,87.6551895141602,96.0602722167969,78.3444290161133,86.5444717407227,78.9745941162109,106.102531433105,87.8115921020508,94.1108169555664,88.0602493286133,78.588737487793,108.282600402832,86.6706848144531,79.2699508666992,75.6350173950195,73.0364837646484,92.7532424926758,80.5388946533203,93.0942459106445,77.9408416748047,79.9059600830078,84.1848907470703,94.7904434204102,63.7800064086914,95.7370681762695,80.2249374389648,97.1594696044922,97.7455596923828,84.6801834106445,73.361930847168,78.0583953857422,89.0743789672852,78.0339431762695,91.0381393432617,95.4136047363281,93.8715744018555,78.0248260498047,98.5781173706055,95.3096237182617,90.0371932983398,85.4217758178711,96.2426834106445,76.7201843261719,79.5906295776367,97.4156265258789,91.5841293334961,79.3704299926758,92.3039016723633,74.5548095703125,83.0093994140625,82.7067642211914,90.5290603637695,75.6751327514648,96.0907821655273,81.2326202392578,86.3105621337891,106.058364868164,80.2399139404297,96.1968154907227,74.2362670898438,84.328239440918,71.9944152832031,95.4077606201172,88.1028594970703,105.27864074707,88.3946380615234,87.016731262207,71.6356353759766,86.5530700683594,86.6364898681641,78.3471527099609,95.7960968017578,92.8996353149414,77.6821746826172,84.7471542358398,61.6861305236816,84.7509155273438,72.5075912475586,85.6656646728516,80.6510162353516,78.2861404418945,74.848747253418,83.3405151367188,72.2746810913086,69.149040222168,67.9072875976562,73.8058319091797,94.7966842651367,96.9673690795898,80.8040466308594,79.0808868408203,81.8217544555664,69.4931106567383,75.4954681396484,76.9856643676758,96.5402984619141,69.8629837036133,88.9483489990234,80.2629318237305,88.289924621582,86.5753326416016,88.4631729125977,77.3639907836914,58.6025581359863,48.3401679992676,69.7117919921875,82.9857788085938,72.5141754150391,91.1888427734375,81.4275207519531,85.4680938720703
"Plumas National Forest",66.1918029785156,78.9025115966797,84.7195434570312,93.3998794555664,84.7330932617188,68.5370254516602,80.3444900512695,77.1296157836914,79.8938827514648,82.8199157714844,79.5180130004883,86.4805679321289,85.4326553344727,89.9807586669922,72.1189880371094,82.1587448120117,76.096794128418,102.037071228027,80.5148544311523,86.5139770507812,80.2274322509766,74.2771377563477,103.012809753418,80.2994842529297,73.8389358520508,71.0378952026367,69.5020065307617,84.3850326538086,76.9222793579102,88.5287780761719,72.4667434692383,72.7726287841797,80.0681533813477,91.2493591308594,60.0169715881348,88.8219680786133,75.5960311889648,92.2781295776367,90.6211929321289,79.9394683837891,69.723876953125,75.1657791137695,83.2332458496094,71.8259353637695,86.9836654663086,88.6360321044922,88.6034240722656,74.8143539428711,91.4255218505859,92.7907257080078,82.6932220458984,79.5801467895508,92.8575134277344,69.0872268676758,73.4413528442383,90.3789291381836,84.9476699829102,74.5050811767578,86.1924667358398,69.1038513183594,77.783447265625,75.573860168457,84.8679504394531,69.9542007446289,89.4078140258789,82.0767517089844,81.7373580932617,97.6283950805664,76.2398910522461,92.8127365112305,68.9166564941406,77.6033096313477,68.4718399047852,91.064323425293,80.4771881103516,97.1264572143555,80.3976440429688,79.9153594970703,66.9820556640625,83.2873916625977,82.9626235961914,71.937614440918,86.7392196655273,86.2449951171875,69.9788970947266,79.2430572509766,54.4061317443848,79.0936889648438,67.1996459960938,79.9257659912109,76.1380081176758,71.2541885375977,68.9637145996094,77.7823944091797,66.3879547119141,62.4472427368164,62.6050834655762,67.7925033569336,86.3822174072266,88.3578491210938,74.2109756469727,76.0896606445312,77.0574111938477,62.0558815002441,70.4907302856445,80.2834014892578,86.6671295166016,64.8210601806641,81.0098190307617,73.4842987060547,81.1288986206055,77.5951766967773,76.1184463500977,71.9655456542969,52.6946868896484,45.3698577880859,63.1232109069824,73.5889892578125,61.7846298217773,82.193717956543,69.8549499511719,77.1821823120117
"Carson National Forest",111.950897216797,114.589874267578,109.068214416504,111.494361877441,97.9960098266602,114.64128112793,108.016563415527,97.1618194580078,102.694274902344,116.514945983887,94.2978363037109,101.29386138916,123.113151550293,114.103233337402,107.836158752441,111.110771179199,104.295150756836,114.892013549805,105.518859863281,110.962547302246,121.848320007324,102.14575958252,113.445907592773,115.836837768555,119.097946166992,99.1886520385742,112.573554992676,106.721366882324,111.10205078125,111.235244750977,105.459678649902,108.450630187988,106.278854370117,114.045272827148,94.1104278564453,106.920967102051,106.633071899414,114.436012268066,109.988754272461,104.727066040039,102.429504394531,120.489562988281,111.886650085449,102.725845336914,122.42520904541,116.131240844727,102.355400085449,108.576568603516,109.329139709473,110.557388305664,103.224449157715,111.052429199219,113.06079864502,108.619529724121,100.479843139648,113.37052154541,108.230041503906,111.556060791016,118.774955749512,110.803985595703,101.870025634766,113.301055908203,106.006980895996,99.2281265258789,117.45467376709,112.067855834961,100.587966918945,93.1153182983398,115.769264221191,107.165145874023,119.912536621094,102.131118774414,86.7960662841797,123.517288208008,104.207008361816,116.01188659668,104.755661010742,109.653823852539,100.67887878418,112.765151977539,119.368186950684,104.558715820312,111.051567077637,118.73267364502,114.429351806641,103.798561096191,89.0029449462891,112.057540893555,103.798141479492,91.6948928833008,103.827430725098,111.016288757324,106.313301086426,110.139106750488,103.43563079834,98.0500793457031,99.4150161743164,100.674377441406,115.13501739502,104.352897644043,101.743614196777,103.853523254395,98.6684875488281,104.198654174805,93.7162246704102,109.387786865234,99.263801574707,97.6391830444336,109.191207885742,104.147994995117,109.560501098633,96.1641082763672,97.0011901855469,103.500907897949,107.269470214844,90.2299499511719,97.5937271118164,91.5393142700195,101.697952270508,106.367080688477,104.26749420166,107.819000244141
"Cibola National Forest",75.1509552001953,77.4796752929688,81.2160720825195,86.4784698486328,67.642333984375,81.1510238647461,76.1299438476562,60.2196083068848,73.5530395507812,73.7707366943359,68.7353744506836,58.5007057189941,90.2577209472656,89.1287231445312,74.0779037475586,91.3184967041016,65.2103042602539,85.9983749389648,70.6917572021484,91.6825256347656,76.5332794189453,66.8153762817383,83.2236557006836,80.0528564453125,90.0405426025391,72.7046966552734,75.9317779541016,70.4819869995117,73.810905456543,88.5715103149414,75.0091552734375,81.7197113037109,80.2791366577148,79.499397277832,68.1964340209961,70.7643661499023,77.8922653198242,86.5529327392578,71.3823928833008,82.7997055053711,80.6019592285156,84.1208343505859,84.0702438354492,70.199821472168,85.3380279541016,80.8232192993164,77.4520568847656,82.2089309692383,88.5416412353516,83.147087097168,64.5842208862305,74.3430404663086,79.6212997436523,65.503303527832,61.5077476501465,80.546012878418,74.7428359985352,64.5326309204102,88.6568145751953,80.7993698120117,86.3723831176758,78.6921463012695,78.8061752319336,78.5754928588867,93.2072372436523,83.7049865722656,82.4545669555664,68.6617965698242,80.2374725341797,82.9853134155273,74.8857574462891,69.7232055664062,64.2903289794922,90.6312103271484,69.9033508300781,83.0333709716797,68.0829544067383,83.4052581787109,81.4222793579102,84.7845916748047,77.3238372802734,73.463493347168,74.0377883911133,80.7398986816406,79.6178359985352,77.0244674682617,56.8898735046387,78.1337738037109,77.9950180053711,70.9883270263672,73.5781326293945,73.376594543457,75.4000244140625,80.9018096923828,74.6609191894531,63.0595245361328,61.2565040588379,73.2304229736328,81.9181900024414,59.558666229248,57.7742691040039,80.6103286743164,74.9877624511719,70.4096374511719,74.7255249023438,68.942756652832,66.1472854614258,74.3730392456055,76.7588653564453,63.6194725036621,87.2235412597656,70.747688293457,73.2845077514648,75.2819366455078,71.10205078125,69.9223556518555,63.9624443054199,61.3137664794922,69.6649017333984,78.6442642211914,73.8916320800781,78.9138107299805
"Coronado National Forest",32.3533821105957,40.0511322021484,39.8991813659668,41.0828132629395,40.9541664123535,29.8652153015137,40.5677642822266,32.453254699707,33.4410438537598,32.6707649230957,37.4196739196777,30.3765830993652,37.6752433776855,42.3991889953613,32.3364715576172,39.9542655944824,37.1486282348633,37.5517539978027,41.0666198730469,45.5215225219727,35.9551162719727,35.8675117492676,41.724063873291,33.3210563659668,38.2309494018555,37.8059577941895,42.7092552185059,30.8621044158936,33.5540733337402,42.8774719238281,35.4845390319824,38.6637496948242,43.7165985107422,47.4614639282227,34.0412063598633,32.0693130493164,36.9480171203613,50.4349975585938,33.6254806518555,47.1343650817871,35.4547157287598,33.6856803894043,34.5317192077637,33.3021583557129,44.8147201538086,37.9548683166504,47.218132019043,40.1034812927246,42.3618545532227,53.0200042724609,34.0180931091309,36.8774871826172,33.7479858398438,32.0532455444336,30.9081115722656,47.6754989624023,34.7023696899414,33.5865936279297,35.3251838684082,35.3821411132812,48.4170761108398,33.5246276855469,34.9927940368652,34.1815795898438,50.7965240478516,32.1194038391113,49.3832740783691,36.2986602783203,33.296329498291,31.4769153594971,37.787841796875,34.4032173156738,36.3047027587891,42.5936737060547,36.2875938415527,37.4850196838379,35.2257843017578,35.9539947509766,32.9092788696289,44.6737442016602,32.0469436645508,34.5600891113281,34.2039604187012,39.9940338134766,33.7201614379883,43.6114387512207,28.2498798370361,35.3044509887695,34.9517631530762,36.7936897277832,41.3608894348145,34.9303588867188,38.7007637023926,31.2925720214844,35.4177856445312,33.2197227478027,31.7497119903564,35.5991668701172,33.039981842041,29.6011333465576,27.8921165466309,40.220043182373,34.7873840332031,27.6845245361328,38.0046806335449,32.6728134155273,32.0932502746582,40.4513816833496,36.3402404785156,27.7011184692383,35.6023788452148,40.8963012695312,30.9238929748535,44.0264205932617,27.5417442321777,31.180534362793,37.3207511901855,34.973331451416,30.955717086792,33.4618301391602,31.9368839263916,34.354549407959
"Lincoln National Forest",49.8679466247559,52.4295425415039,52.7891387939453,67.182373046875,52.2853469848633,63.3639831542969,59.8507614135742,40.0680656433105,54.0616645812988,42.5209884643555,52.6436462402344,33.9603309631348,59.0011749267578,68.6549453735352,46.1529235839844,74.7520904541016,45.9225311279297,58.8459548950195,55.9382705688477,72.3331756591797,48.3736801147461,49.3015441894531,65.0595779418945,48.8123168945312,63.8371162414551,53.216911315918,60.1399879455566,43.6162605285645,58.0183486938477,63.7715797424316,55.6841812133789,62.4635734558105,59.4678421020508,65.4087677001953,49.0417747497559,47.1778869628906,58.4324531555176,63.8334846496582,48.8460502624512,69.3820953369141,63.6978340148926,56.2429237365723,62.182788848877,49.2378273010254,60.5083503723145,49.9906692504883,61.0806312561035,60.7705764770508,64.8930282592773,64.3704299926758,41.8446388244629,52.2108688354492,45.1569862365723,40.431884765625,42.1275901794434,62.058235168457,47.7811851501465,42.9869918823242,66.1545562744141,53.4142532348633,65.322380065918,62.1353569030762,51.4112739562988,59.1675300598145,73.8717575073242,49.9674987792969,71.0949249267578,50.678295135498,55.5219383239746,49.9860038757324,51.6807250976562,47.0496444702148,51.0070838928223,68.8488082885742,54.0803184509277,55.6614952087402,47.1963272094727,64.1156768798828,62.3947944641113,65.1441040039062,52.21044921875,52.9350547790527,53.9172172546387,56.7556648254395,56.6631317138672,59.1388053894043,44.732292175293,55.549861907959,57.7908554077148,51.9310111999512,54.1435089111328,54.258171081543,61.9253463745117,51.9582824707031,51.7717323303223,46.6152954101562,45.6303672790527,58.3571395874023,56.3290481567383,39.7840347290039,42.2722396850586,60.0228080749512,53.826416015625,40.8252105712891,57.1635055541992,47.0117416381836,40.6923141479492,60.0859413146973,53.1163711547852,44.0049667358398,67.7261734008789,55.538272857666,49.9856605529785,59.6560935974121,50.7559928894043,50.9350852966309,53.2945518493652,43.4485549926758,48.8470687866211,53.1521034240723,52.7745399475098,55.3719367980957
"Kaibab National Forest",65.9619522094727,74.6734848022461,85.2502288818359,86.4699096679688,65.3314590454102,75.0191802978516,71.5666732788086,58.4750175476074,75.3992385864258,78.2019348144531,67.7311248779297,69.4494857788086,71.4278793334961,90.1370697021484,70.8267211914062,86.7253952026367,66.9383316040039,92.5122604370117,70.0770568847656,90.6377029418945,71.9348297119141,68.0046463012695,84.5850067138672,79.1547012329102,78.8125762939453,69.6228408813477,69.2537002563477,73.952880859375,71.8950881958008,88.8338928222656,73.8548965454102,71.9937057495117,80.7931671142578,84.3830337524414,60.1813201904297,77.4697799682617,74.3396530151367,88.3616027832031,81.3794174194336,83.3564987182617,72.0931777954102,72.7592468261719,84.7673110961914,66.0022506713867,88.5377578735352,81.2667999267578,75.2365188598633,67.0406112670898,88.0867156982422,86.5528945922852,63.2719955444336,76.2026062011719,93.0588836669922,67.9079666137695,63.0106925964355,84.0392608642578,73.0567855834961,63.2484931945801,85.6323165893555,77.0952911376953,82.9701766967773,74.2846221923828,85.501838684082,72.463981628418,96.4944534301758,77.4803924560547,84.8862609863281,68.5941772460938,71.8840408325195,85.8874053955078,67.1529006958008,70.8022384643555,65.1999359130859,99.6745147705078,77.2147674560547,87.2734298706055,69.1181564331055,81.8920059204102,74.4867248535156,90.9929885864258,68.1773681640625,69.9751739501953,74.6210784912109,73.4073791503906,77.6252212524414,76.0172500610352,53.8012771606445,75.5720443725586,73.6301727294922,68.9655380249023,74.8687133789062,71.5162811279297,72.7104721069336,77.9456253051758,69.6992111206055,60.3152694702148,57.5039825439453,72.1241912841797,78.8992385864258,62.4459762573242,57.101692199707,78.0998611450195,73.9487380981445,53.6877136230469,75.1379089355469,64.7552261352539,65.2666854858398,69.541862487793,78.9429016113281,63.3829154968262,84.1315689086914,72.3001022338867,69.4350662231445,72.5944671630859,54.3821716308594,46.1007614135742,59.5138969421387,63.6780204772949,51.0416641235352,79.6123504638672,66.5261306762695,72.3735733032227
"Gila National Forest",60.9904136657715,66.8667526245117,68.5256423950195,79.8520355224609,63.3854713439941,70.8406600952148,69.192497253418,53.1098251342773,66.425666809082,64.1286239624023,60.4643249511719,52.6374206542969,69.633415222168,83.7549667358398,63.6264915466309,84.415641784668,55.60205078125,77.5661544799805,64.8749923706055,87.0168151855469,59.2224884033203,60.5219764709473,75.0503234863281,67.4901351928711,77.6516952514648,64.9109878540039,71.235969543457,58.5001258850098,67.2560729980469,78.8077011108398,68.9047241210938,76.376708984375,74.8977813720703,77.7920913696289,59.0267601013184,65.9999923706055,69.3167419433594,79.6785049438477,64.5680236816406,81.9617080688477,72.2397537231445,71.1259689331055,72.6345825195312,61.9425048828125,79.4654922485352,71.431884765625,73.2363510131836,67.3065185546875,77.2526245117188,73.8321685791016,57.6669960021973,68.2962036132812,73.9387283325195,60.3696098327637,56.2453651428223,75.1994705200195,65.2802658081055,50.5255241394043,74.9853057861328,66.7446136474609,78.0734710693359,70.1298904418945,72.2581253051758,69.6105194091797,89.0758209228516,70.3939437866211,80.6175308227539,59.9370346069336,69.2446670532227,68.8237609863281,64.289306640625,60.0186958312988,58.881031036377,86.4631881713867,66.1202926635742,71.4080276489258,61.5499382019043,73.3692779541016,64.9507904052734,75.6817016601562,59.5732269287109,65.461181640625,64.8222351074219,69.1380233764648,69.3384780883789,68.2572860717773,50.0548820495605,67.8277053833008,65.1291885375977,60.7016754150391,67.7679901123047,63.5959167480469,72.3019561767578,65.5024108886719,63.0042953491211,56.1221084594727,50.9302978515625,64.3209838867188,69.0467834472656,49.6400909423828,48.7768363952637,70.7121658325195,65.6503982543945,48.4372596740723,69.0963592529297,59.1745109558105,53.6801910400391,66.3167953491211,66.4617004394531,53.5447082519531,75.766242980957,64.1969375610352,60.9186592102051,68.7793273925781,55.6550941467285,52.8772850036621,59.479663848877,57.0236968994141,55.7372016906738,66.268913269043,63.8455009460449,67.4298782348633
