"","weighted_mean.X1900_si.x_fbi_best","weighted_mean.X1901_si.x_fbi_best","weighted_mean.X1902_si.x_fbi_best","weighted_mean.X1903_si.x_fbi_best","weighted_mean.X1904_si.x_fbi_best","weighted_mean.X1905_si.x_fbi_best","weighted_mean.X1906_si.x_fbi_best","weighted_mean.X1907_si.x_fbi_best","weighted_mean.X1908_si.x_fbi_best","weighted_mean.X1909_si.x_fbi_best","weighted_mean.X1910_si.x_fbi_best","weighted_mean.X1911_si.x_fbi_best","weighted_mean.X1912_si.x_fbi_best","weighted_mean.X1913_si.x_fbi_best","weighted_mean.X1914_si.x_fbi_best","weighted_mean.X1915_si.x_fbi_best","weighted_mean.X1916_si.x_fbi_best","weighted_mean.X1917_si.x_fbi_best","weighted_mean.X1918_si.x_fbi_best","weighted_mean.X1919_si.x_fbi_best","weighted_mean.X1920_si.x_fbi_best","weighted_mean.X1921_si.x_fbi_best","weighted_mean.X1922_si.x_fbi_best","weighted_mean.X1923_si.x_fbi_best","weighted_mean.X1924_si.x_fbi_best","weighted_mean.X1925_si.x_fbi_best","weighted_mean.X1926_si.x_fbi_best","weighted_mean.X1927_si.x_fbi_best","weighted_mean.X1928_si.x_fbi_best","weighted_mean.X1929_si.x_fbi_best","weighted_mean.X1930_si.x_fbi_best","weighted_mean.X1931_si.x_fbi_best","weighted_mean.X1932_si.x_fbi_best","weighted_mean.X1933_si.x_fbi_best","weighted_mean.X1934_si.x_fbi_best","weighted_mean.X1935_si.x_fbi_best","weighted_mean.X1936_si.x_fbi_best","weighted_mean.X1937_si.x_fbi_best","weighted_mean.X1938_si.x_fbi_best","weighted_mean.X1939_si.x_fbi_best","weighted_mean.X1940_si.x_fbi_best","weighted_mean.X1941_si.x_fbi_best","weighted_mean.X1942_si.x_fbi_best","weighted_mean.X1943_si.x_fbi_best","weighted_mean.X1944_si.x_fbi_best","weighted_mean.X1945_si.x_fbi_best","weighted_mean.X1946_si.x_fbi_best","weighted_mean.X1947_si.x_fbi_best","weighted_mean.X1948_si.x_fbi_best","weighted_mean.X1949_si.x_fbi_best","weighted_mean.X1950_si.x_fbi_best","weighted_mean.X1951_si.x_fbi_best","weighted_mean.X1952_si.x_fbi_best","weighted_mean.X1953_si.x_fbi_best","weighted_mean.X1954_si.x_fbi_best","weighted_mean.X1955_si.x_fbi_best","weighted_mean.X1956_si.x_fbi_best","weighted_mean.X1957_si.x_fbi_best","weighted_mean.X1958_si.x_fbi_best","weighted_mean.X1959_si.x_fbi_best","weighted_mean.X1960_si.x_fbi_best","weighted_mean.X1961_si.x_fbi_best","weighted_mean.X1962_si.x_fbi_best","weighted_mean.X1963_si.x_fbi_best","weighted_mean.X1964_si.x_fbi_best","weighted_mean.X1965_si.x_fbi_best","weighted_mean.X1966_si.x_fbi_best","weighted_mean.X1967_si.x_fbi_best","weighted_mean.X1968_si.x_fbi_best","weighted_mean.X1969_si.x_fbi_best","weighted_mean.X1970_si.x_fbi_best","weighted_mean.X1971_si.x_fbi_best","weighted_mean.X1972_si.x_fbi_best","weighted_mean.X1973_si.x_fbi_best","weighted_mean.X1974_si.x_fbi_best","weighted_mean.X1975_si.x_fbi_best","weighted_mean.X1976_si.x_fbi_best","weighted_mean.X1977_si.x_fbi_best","weighted_mean.X1978_si.x_fbi_best","weighted_mean.X1979_si.x_fbi_best","weighted_mean.X1980_si.x_fbi_best","weighted_mean.X1981_si.x_fbi_best","weighted_mean.X1982_si.x_fbi_best","weighted_mean.X1983_si.x_fbi_best","weighted_mean.X1984_si.x_fbi_best","weighted_mean.X1985_si.x_fbi_best","weighted_mean.X1986_si.x_fbi_best","weighted_mean.X1987_si.x_fbi_best","weighted_mean.X1988_si.x_fbi_best","weighted_mean.X1989_si.x_fbi_best","weighted_mean.X1990_si.x_fbi_best","weighted_mean.X1991_si.x_fbi_best","weighted_mean.X1992_si.x_fbi_best","weighted_mean.X1993_si.x_fbi_best","weighted_mean.X1994_si.x_fbi_best","weighted_mean.X1995_si.x_fbi_best","weighted_mean.X1996_si.x_fbi_best","weighted_mean.X1997_si.x_fbi_best","weighted_mean.X1998_si.x_fbi_best","weighted_mean.X1999_si.x_fbi_best","weighted_mean.X2000_si.x_fbi_best","weighted_mean.X2001_si.x_fbi_best","weighted_mean.X2002_si.x_fbi_best","weighted_mean.X2003_si.x_fbi_best","weighted_mean.X2004_si.x_fbi_best","weighted_mean.X2005_si.x_fbi_best","weighted_mean.X2006_si.x_fbi_best","weighted_mean.X2007_si.x_fbi_best","weighted_mean.X2008_si.x_fbi_best","weighted_mean.X2009_si.x_fbi_best","weighted_mean.X2010_si.x_fbi_best","weighted_mean.X2011_si.x_fbi_best","weighted_mean.X2012_si.x_fbi_best","weighted_mean.X2013_si.x_fbi_best","weighted_mean.X2014_si.x_fbi_best","weighted_mean.X2015_si.x_fbi_best","weighted_mean.X2016_si.x_fbi_best","weighted_mean.X2017_si.x_fbi_best","weighted_mean.X2018_si.x_fbi_best","weighted_mean.X2019_si.x_fbi_best","weighted_mean.X2020_si.x_fbi_best","weighted_mean.X2021_si.x_fbi_best"
"Coronado National Forest",68.0997467041016,70.6705093383789,73.9710159301758,81.9044876098633,65.5938262939453,65.0861282348633,73.0769653320312,62.946418762207,70.1456298828125,77.7095108032227,67.975227355957,67.9500198364258,77.0272598266602,85.410888671875,69.6158447265625,83.3199691772461,62.3363456726074,81.792839050293,69.9781188964844,86.382942199707,68.8732833862305,66.9865798950195,79.2095794677734,73.8851699829102,78.057731628418,67.9403915405273,72.9578018188477,62.3973617553711,70.8882675170898,82.7305145263672,67.1698455810547,75.6704254150391,76.8833694458008,79.626579284668,63.7298698425293,72.6283187866211,71.0239639282227,82.1400680541992,69.4763717651367,82.5416793823242,72.3018188476562,67.7095565795898,81.2578125,63.8775482177734,85.5372848510742,79.1206130981445,79.2694473266602,73.1304626464844,84.7858581542969,79.3687286376953,65.8156280517578,74.5829162597656,86.2302093505859,75.1564636230469,60.3299026489258,80.0559539794922,77.5147399902344,56.377872467041,77.0979309082031,73.2887115478516,80.2103958129883,69.4792556762695,74.693977355957,69.4628753662109,92.0269317626953,79.8248672485352,82.2529296875,68.5480194091797,63.0303916931152,80.4798126220703,72.0339508056641,73.6953659057617,64.540641784668,86.4061126708984,72.5363006591797,75.4774703979492,67.2882766723633,72.2250289916992,72.0531692504883,78.5393829345703,64.5402679443359,66.8766174316406,65.4165496826172,72.2947998046875,72.7866363525391,72.7455139160156,59.7907104492188,75.1878128051758,68.5612945556641,65.0764007568359,75.700080871582,66.2421875,72.2255630493164,69.8794555664062,69.5168380737305,61.114200592041,56.7899284362793,70.7705154418945,78.381103515625,61.6272315979004,58.7902374267578,78.1318054199219,69.0396957397461,64.9848861694336,74.244758605957,67.6735153198242,61.430736541748,71.9315414428711,70.4888305664062,60.3201942443848,76.9848709106445,70.7114715576172,67.7303771972656,77.0021286010742,55.0368957519531,54.7602615356445,59.5553779602051,62.6759719848633,61.8324394226074,73.7366714477539,67.0275115966797,68.9998474121094
"Lincoln National Forest",90.2549057006836,96.2240753173828,93.9086990356445,100.020462036133,81.8143920898438,98.8208618164062,94.7520980834961,75.6803131103516,86.2133483886719,94.7265167236328,82.0679702758789,81.3340072631836,102.408088684082,103.887283325195,94.5008087158203,107.967155456543,77.0336685180664,98.0395812988281,86.8697280883789,103.128540039062,93.8905944824219,83.3918991088867,98.6768188476562,97.9518890380859,104.823692321777,85.8926315307617,102.113334655762,85.1172790527344,93.055046081543,98.5072250366211,94.3625717163086,100.32559967041,98.2158813476562,97.9645156860352,86.9796829223633,86.9901962280273,92.0847549438477,101.871849060059,89.3647155761719,97.63427734375,94.9557266235352,99.6051254272461,100.353721618652,87.8092346191406,99.418830871582,92.6139526367188,91.7528305053711,96.4877090454102,100.086540222168,98.0706634521484,81.2620239257812,93.8172988891602,97.2831573486328,87.6877059936523,84.6980972290039,95.6068115234375,89.9063262939453,79.7495651245117,105.475082397461,94.7740325927734,95.849853515625,97.172004699707,95.2561569213867,93.2171325683594,105.612266540527,98.4585266113281,97.700080871582,82.9862289428711,97.1995468139648,97.5543746948242,99.3434295654297,88.9977569580078,77.0819778442383,109.470779418945,84.4559936523438,99.0000305175781,85.6849212646484,100.359268188477,92.1521453857422,100.632774353027,92.9957809448242,92.6627197265625,87.0628051757812,97.8663330078125,94.9897537231445,91.0882186889648,78.6811065673828,101.457069396973,94.182746887207,81.2002029418945,90.5753326416016,90.810791015625,94.9443588256836,90.5443801879883,87.6931686401367,82.3359909057617,85.2999649047852,90.7929229736328,96.934211730957,79.0497512817383,79.4770431518555,93.2030715942383,90.4024047851562,85.8804550170898,86.9731063842773,89.7309875488281,79.4912185668945,87.6669540405273,89.3365707397461,77.6505966186523,99.4417114257812,82.6868362426758,86.0324630737305,90.2778167724609,84.5623016357422,88.8274307250977,82.2079772949219,73.7343215942383,83.8238983154297,89.7608795166016,85.4431457519531,90.5735244750977
"Kaibab National Forest",103.174095153809,117.747512817383,116.083213806152,118.448265075684,104.858070373535,114.745391845703,111.134407043457,101.335884094238,110.402763366699,118.194854736328,104.140899658203,104.049209594727,125.782356262207,121.101753234863,103.856575012207,114.900466918945,101.952201843262,127.637718200684,110.665199279785,115.521408081055,123.210800170898,110.300445556641,123.558929443359,118.233024597168,121.005996704102,104.016494750977,108.71443939209,113.234169006348,110.432395935059,122.832893371582,106.514183044434,105.969451904297,110.795539855957,125.33423614502,91.702392578125,112.808280944824,110.750221252441,120.283004760742,116.778076171875,111.159545898438,104.781402587891,121.935195922852,115.661827087402,103.882911682129,125.79613494873,120.607971191406,107.704116821289,104.221084594727,117.563835144043,115.870063781738,103.54061126709,111.097724914551,121.329574584961,110.198219299316,106.736907958984,121.837516784668,111.881576538086,107.095146179199,120.837104797363,108.43140411377,107.961639404297,111.399505615234,109.758644104004,115.266105651855,128.688201904297,120.011978149414,112.191513061523,112.395874023438,114.130821228027,115.957580566406,123.092613220215,103.987358093262,94.9763793945312,128.994049072266,112.223327636719,131.798400878906,115.777252197266,115.000762939453,108.830070495605,119.97486114502,116.660034179688,107.409111022949,116.013946533203,124.772613525391,115.055862426758,105.887664794922,91.7047653198242,113.84920501709,110.018836975098,96.2518844604492,104.529808044434,120.58219909668,106.688858032227,111.96802520752,105.845642089844,107.888458251953,101.98592376709,108.744834899902,122.499458312988,109.752975463867,103.747207641602,111.275199890137,102.950721740723,108.53263092041,100.319946289062,110.32772064209,110.982948303223,97.1394500732422,112.783004760742,108.73331451416,119.907905578613,110.099807739258,106.16431427002,104.672393798828,97.08349609375,88.4491729736328,96.5072784423828,96.0094299316406,100.368644714355,111.279449462891,111.148178100586,107.69246673584
"Gila National Forest",105.560264587402,112.869010925293,107.854286193848,112.648040771484,98.2201309204102,110.813461303711,105.887886047363,93.062858581543,103.695335388184,112.88516998291,96.8279266357422,97.1922607421875,119.014602661133,120.091857910156,104.327903747559,119.372055053711,95.1438980102539,116.877380371094,104.83903503418,115.19612121582,111.821022033691,101.494079589844,115.804275512695,110.967460632324,118.582145690918,99.5890960693359,114.508407592773,104.061065673828,107.335784912109,113.649154663086,105.922210693359,111.671501159668,109.67488861084,118.325401306152,95.5407867431641,107.002578735352,106.792335510254,114.118499755859,107.574432373047,110.746246337891,106.646644592285,115.04948425293,113.328407287598,99.652458190918,118.765800476074,114.925323486328,104.039413452148,106.279945373535,111.954040527344,111.94450378418,99.4092864990234,109.968788146973,114.383079528809,104.214096069336,99.671989440918,113.627784729004,106.958320617676,96.4093017578125,114.874862670898,105.284851074219,107.399742126465,107.693946838379,107.774398803711,105.563148498535,122.179191589355,112.367713928223,110.460502624512,96.3920364379883,110.905975341797,109.615982055664,115.321166992188,101.112808227539,91.4098129272461,124.453590393066,103.334030151367,119.067260742188,106.333679199219,112.102310180664,101.963470458984,112.982147216797,107.617713928223,103.606430053711,103.506309509277,116.185234069824,109.579612731934,103.276123046875,91.9505844116211,112.680610656738,105.791976928711,91.517951965332,102.721862792969,109.74348449707,106.761756896973,104.303779602051,101.155586242676,100.743255615234,96.2732925415039,103.472702026367,114.68123626709,95.9337615966797,96.1051177978516,106.123466491699,99.1016845703125,101.683662414551,101.318786621094,104.021011352539,96.2411956787109,99.3432540893555,104.831893920898,96.9175796508789,111.598670959473,95.8437881469727,99.6128845214844,101.044647216797,94.6508636474609,91.1568603515625,96.4542617797852,90.4711837768555,93.2057495117188,104.224655151367,101.575355529785,104.079368591309
"Prescott National Forest",79.5486755371094,93.4177627563477,97.5553512573242,101.116279602051,83.900260925293,87.8176422119141,90.32177734375,86.1002044677734,87.9258880615234,98.38671875,81.5516586303711,87.5153198242188,98.8134307861328,104.800193786621,84.0888824462891,98.0000534057617,80.9756851196289,110.30534362793,92.4068298339844,102.584159851074,96.421012878418,82.9067077636719,108.233352661133,96.9827728271484,102.105186462402,85.8641204833984,88.8893127441406,87.3346405029297,88.3031997680664,102.91633605957,90.4004516601562,88.7578887939453,97.5764389038086,104.95344543457,73.7590484619141,96.0311431884766,89.5868835449219,105.131301879883,96.9393005371094,97.9388427734375,86.5000305175781,94.6278457641602,99.8850708007812,81.1421127319336,105.961845397949,104.558624267578,92.8797302246094,85.7562789916992,103.565925598145,105.605445861816,85.3487930297852,94.9744644165039,105.720848083496,89.8691101074219,85.3654556274414,103.085784912109,93.1797561645508,77.9958114624023,99.2561645507812,90.4442443847656,93.7110443115234,88.0912551879883,98.3278045654297,90.3818817138672,108.997535705566,102.746780395508,94.7529754638672,85.5767822265625,86.9807357788086,98.3947906494141,95.112419128418,89.8723602294922,75.2495193481445,111.11376953125,92.5466384887695,110.005577087402,91.7458038330078,97.9086990356445,86.5829467773438,104.529205322266,89.6232223510742,85.4716415405273,92.8304977416992,97.3448715209961,90.0153884887695,92.6055221557617,73.3797988891602,98.5327911376953,88.3010635375977,80.5978546142578,90.4534606933594,93.7204818725586,89.7979125976562,88.5013046264648,86.6761703491211,80.2403335571289,77.3125610351562,86.1124496459961,103.842643737793,81.3423843383789,84.7676239013672,92.3531951904297,86.7949676513672,83.9232025146484,83.745361328125,87.9098587036133,90.7049560546875,81.7791595458984,91.7371292114258,82.5132675170898,95.6875076293945,90.1862487792969,86.6213531494141,87.9135894775391,73.1785583496094,70.9570007324219,72.8366775512695,78.2763214111328,83.5134429931641,94.4655075073242,88.7451248168945,91.7827835083008
"Apache-Sitgreaves National Forests",105.744331359863,114.708053588867,109.208381652832,115.154632568359,100.090026855469,111.172073364258,107.846084594727,98.3061981201172,108.701042175293,115.851112365723,99.2267837524414,97.8428344726562,120.902809143066,122.207878112793,103.447776794434,118.122398376465,99.6009674072266,121.398246765137,107.510848999023,115.740455627441,117.096229553223,101.480972290039,118.967887878418,111.948112487793,120.432655334473,100.264419555664,112.82674407959,106.36498260498,108.894180297852,118.759735107422,106.927055358887,108.631217956543,109.992324829102,123.850868225098,93.6406021118164,110.508636474609,109.589576721191,115.44947052002,111.65690612793,111.702354431152,106.403816223145,118.402626037598,114.812675476074,101.293701171875,121.642387390137,117.677703857422,105.828498840332,106.206207275391,113.721145629883,113.566612243652,100.179183959961,110.564331054688,117.345161437988,106.290084838867,103.060180664062,118.00651550293,109.196739196777,101.071273803711,117.05387878418,104.748840332031,107.656509399414,108.92798614502,109.42064666748,107.346778869629,125.895492553711,115.072639465332,110.44026184082,98.5662384033203,111.922584533691,111.034812927246,119.344650268555,101.650787353516,90.7975997924805,127.767112731934,107.676933288574,125.780082702637,110.318359375,114.104568481445,102.580421447754,116.137275695801,112.020965576172,105.943656921387,108.75456237793,120.690643310547,109.796463012695,105.11058807373,92.4006652832031,113.293228149414,106.141090393066,93.9765243530273,105.058197021484,113.850456237793,107.901260375977,107.382873535156,103.653076171875,102.468536376953,98.2333679199219,105.716438293457,119.327568054199,98.8180313110352,99.7524871826172,108.32511138916,99.7438049316406,104.690391540527,100.194427490234,105.636108398438,101.676139831543,99.0448532104492,107.699714660645,100.375877380371,113.87557220459,100.62752532959,101.58487701416,101.471801757812,95.7603912353516,89.0819091796875,96.9484710693359,93.2810134887695,96.5227890014648,108.371391296387,107.629425048828,106.176147460938
"Lake Tahoe Basin Management Unit",121.680107116699,128.657989501953,137.70458984375,132.737380981445,127.863792419434,123.21981048584,125.368614196777,124.839996337891,127.759559631348,127.704925537109,118.206748962402,136.56591796875,141.484817504883,134.702270507812,120.037452697754,130.233322143555,120.906394958496,144.473892211914,130.273406982422,127.755470275879,135.263656616211,129.247573852539,139.339385986328,127.110008239746,124.544631958008,121.773635864258,113.283233642578,129.97607421875,124.622268676758,134.763626098633,124.222862243652,117.641380310059,128.642272949219,142.293106079102,100.905883789062,135.03938293457,120.613082885742,131.650970458984,136.074966430664,118.034484863281,119.692451477051,126.571159362793,137.424179077148,117.581230163574,136.98908996582,130.041259765625,123.832313537598,117.837051391602,142.113876342773,127.452774047852,128.112243652344,123.55362701416,132.306503295898,132.498962402344,120.73787689209,140.860321044922,132.18115234375,127.739891052246,130.481582641602,115.157051086426,124.919891357422,128.421890258789,124.114356994629,137.097351074219,137.759490966797,132.337966918945,117.476318359375,143.703872680664,121.895278930664,130.453369140625,127.633918762207,133.627014160156,119.17350769043,130.419387817383,128.565704345703,142.297027587891,129.054183959961,128.319000244141,122.648864746094,130.824935913086,127.41520690918,121.179954528809,132.935577392578,138.442199707031,125.437782287598,121.94425201416,110.808326721191,117.028045654297,118.484489440918,112.604278564453,113.283683776855,137.711074829102,112.488800048828,124.614944458008,118.256996154785,133.632888793945,118.221717834473,115.173645019531,143.516372680664,134.869400024414,118.751358032227,123.960395812988,123.616577148438,131.541107177734,112.834663391113,131.089508056641,129.509063720703,115.013206481934,127.058891296387,125.832366943359,139.221252441406,137.652435302734,122.778884887695,115.959106445312,107.311645507812,97.5971603393555,109.433349609375,122.665687561035,120.661811828613,124.332336425781,121.050872802734,119.19278717041
"Humboldt-Toiyabe National Forest",132.109573364258,131.365463256836,138.94059753418,137.421829223633,131.825057983398,132.78776550293,129.556427001953,129.20426940918,135.204025268555,137.880599975586,119.568405151367,138.587478637695,144.387420654297,135.783630371094,127.65397644043,132.02082824707,127.290084838867,149.762420654297,134.347122192383,130.296463012695,140.771759033203,132.893920898438,142.276763916016,134.837799072266,131.308059692383,126.026695251465,121.342338562012,133.775787353516,130.174331665039,138.270095825195,127.84130859375,125.687675476074,136.526885986328,146.981948852539,109.36311340332,139.055618286133,123.493019104004,134.047103881836,139.594818115234,123.676277160645,125.089286804199,133.524398803711,141.830139160156,123.585205078125,140.05305480957,136.050857543945,126.584281921387,124.255737304688,140.689102172852,129.511123657227,133.565521240234,130.769485473633,134.004409790039,138.45783996582,123.654037475586,143.031463623047,133.210876464844,134.926055908203,133.192718505859,128.614379882812,129.114837646484,134.050842285156,127.148406982422,135.181884765625,141.834564208984,138.693435668945,125.013084411621,143.144409179688,133.208923339844,131.537567138672,138.579635620117,135.464141845703,125.782691955566,135.826705932617,131.426345825195,145.526092529297,132.941253662109,134.781616210938,133.425933837891,133.831192016602,131.646087646484,127.032768249512,136.245376586914,142.467819213867,134.781860351562,127.232810974121,122.963821411133,122.177345275879,130.114700317383,115.803085327148,121.679122924805,144.465576171875,117.348426818848,128.826110839844,124.696739196777,139.551864624023,125.421127319336,125.663673400879,144.144104003906,138.91748046875,124.17219543457,128.7890625,131.0751953125,135.755615234375,119.753128051758,136.43083190918,129.973480224609,122.42896270752,136.51628112793,130.785385131836,144.827590942383,144.136459350586,123.504791259766,126.15299987793,123.924499511719,114.397033691406,122.859649658203,128.470306396484,125.21102142334,132.416702270508,127.629402160645,130.641510009766
"Manti-La Sal National Forest",128.939178466797,130.694290161133,133.174606323242,135.169448852539,127.416618347168,132.563385009766,129.532424926758,122.20890045166,131.836410522461,140.433441162109,121.233940124512,127.402847290039,143.486297607422,134.705841064453,128.134262084961,128.064270019531,127.930587768555,147.250686645508,132.973358154297,128.085296630859,142.481079101562,132.607452392578,139.327056884766,136.397033691406,135.483291625977,125.251487731934,126.054168701172,130.155838012695,131.791564941406,138.208099365234,128.724472045898,129.949264526367,132.112808227539,145.834701538086,112.71883392334,137.730712890625,125.294479370117,133.152679443359,133.525497436523,123.75959777832,123.992485046387,135.774627685547,138.07063293457,120.667785644531,141.105056762695,135.257797241211,119.697654724121,126.978805541992,134.172653198242,126.806327819824,131.635604858398,131.833740234375,131.758071899414,138.072341918945,121.877464294434,136.524307250977,128.831283569336,136.039962768555,134.113220214844,130.258041381836,127.198860168457,133.080444335938,124.30167388916,130.119369506836,140.778106689453,138.367095947266,126.466743469238,134.290618896484,139.469314575195,130.069488525391,140.553375244141,131.097946166992,120.586990356445,138.778213500977,129.018280029297,145.043045043945,133.01203918457,129.142547607422,128.785186767578,135.234466552734,135.593536376953,125.680534362793,134.347640991211,143.328155517578,138.155349731445,126.660720825195,123.401809692383,125.843505859375,132.813568115234,117.105018615723,122.686996459961,142.511413574219,118.636039733887,132.658828735352,124.912483215332,137.102874755859,126.922554016113,130.981536865234,138.234786987305,136.507354736328,124.049995422363,128.048706054688,126.72827911377,133.138244628906,119.626274108887,133.415145874023,127.611679077148,124.060958862305,139.994018554688,130.086090087891,140.345062255859,140.615570068359,121.79549407959,132.071640014648,129.712615966797,118.502464294434,127.909317016602,121.072280883789,124.524040222168,133.044189453125,127.941398620605,129.643371582031
"Payette National Forest",143.692993164062,148.887756347656,158.969711303711,155.768493652344,154.471206665039,154.954833984375,150.024124145508,155.343246459961,159.780731201172,158.828018188477,137.675048828125,157.938613891602,155.726989746094,151.556991577148,144.433822631836,146.04475402832,160.997665405273,166.640686035156,152.655014038086,148.204467773438,163.234115600586,153.374938964844,157.435775756836,155.56803894043,146.394546508789,144.707702636719,140.044403076172,160.155609130859,145.013626098633,158.134078979492,145.706100463867,146.90657043457,155.17658996582,159.089584350586,128.040176391602,155.703704833984,142.184661865234,152.910232543945,152.538391113281,139.813171386719,143.102661132812,145.714813232422,157.229598999023,156.675186157227,152.320556640625,157.135147094727,146.346527099609,140.553436279297,154.804046630859,141.403610229492,161.638031005859,152.729721069336,145.897750854492,161.120590209961,150.197250366211,163.241516113281,147.285400390625,149.026657104492,145.74658203125,156.733428955078,155.110778808594,151.67121887207,154.009536743164,150.910690307617,159.403289794922,154.104400634766,143.888961791992,158.586853027344,155.157180786133,144.412979125977,156.894180297852,152.94938659668,150.363708496094,149.461700439453,156.569198608398,162.999465942383,151.351165771484,149.879867553711,152.185424804688,149.65071105957,146.835891723633,151.65348815918,160.036270141602,153.347747802734,163.959426879883,146.768356323242,147.408843994141,133.193405151367,149.168914794922,147.829711914062,151.840316772461,163.553329467773,135.798599243164,148.747634887695,142.834579467773,157.240982055664,157.343521118164,148.03434753418,153.248565673828,160.138442993164,148.805145263672,149.03776550293,157.746383666992,153.686187744141,145.861282348633,156.013748168945,146.877319335938,143.978469848633,162.028015136719,153.124847412109,166.207275390625,169.316650390625,153.670593261719,148.308532714844,149.906478881836,140.41845703125,139.416915893555,151.761047363281,143.326507568359,147.874404907227,149.265014648438,148.950012207031
